Attributes,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,,Dates,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,,Dates,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,,Dates,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,,Dates,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
2018-05-24,188.36,101.93,359.21,157.74,43.68,128.7,102.89,67.04,237.81,186.67,144.67,55.21,123.45,112.49,42.4,161.62,198.67,59.17,98.66,71.34,35.97,74.18,130.9,244.26,127.58,131.88,48.59,63.91,83.01,82.15,,5/24/2018,188.84,102.29,360.61,158.35,43.97,127.4,102.86,67.31,237.16,187.4,144.47,55.29,123.29,112.15,42.46,162.6,200.14,59.41,98.94,72.275,36.08,74.35,130.83,245.36,127.79,132.2,49,64,83,81.35,,5/24/2018,186.22,100.73,354.37,156.13,43.01,125.86,101.21,65.96,233.68,184.67,142.95,54.135,121.55,110.12,42.19,160.48,196.97,58.81,96.82,71.32,35.775,73.6,129.36,242.22,126.64,130.5,48.475,62.715,81.79,79.95,,5/24/2018,188.75,101.69,358.59,157.18,43.67,127.4,102.86,66.77,236.4,186.79,144.39,55.18,123.22,112.14,42.4,161.11,198.83,59.29,98.8,71.43,35.97,74.08,130.77,244.57,127.3,131.89,48.8,63.79,83,81.35,,5/24/2018,5346369,577199,793447,746908,5642846,1611448,2116561,1457011,508049,881460,1004196,6306997,1542571,3661917,3181447,862192,480577,2690969,6889028,1797737,5231638,1963665,222633,975570,474762,1329532,4057496,1251136,1847054,4532435
2018-05-25,188.15,102.01,359,157.7,43.57,126.61,102.11,66.38,236.1,187.15,144.07,54.75,122.25,111.23,42.32,162.39,199.41,59.13,98.31,72.18,35.89,73.77,130.65,242.73,127.4,131.89,48.64,63.41,82.85,80.27,,5/25/2018,189.65,101.62,360.55,157.57,43.62,124.59,103,66.15,236.12,187.82,144.57,55.5,122.8,111.08,42.58,163.95,199.41,59.46,98.97,73.49,35.92,74.62,131.46,245.55,127.62,132.1,48.65,64.15,83.34,79.12,,5/25/2018,187.65,100.48,357.12,155.26,43.215,121.22,101.97,65.41,234.34,186.1,143.48,54.54,121.14,110.21,42.21,162.34,197.93,58.84,97.86,71.64,35.55,73.75,130.17,242.51,126.54,130.93,48.25,63.19,82.32,78.09,,5/25/2018,188.27,101.35,358.67,156.79,43.46,124.52,102.2,65.88,234.77,186.71,143.9,54.8,121.56,110.38,42.34,162.44,198.69,59.19,98.3,73.1,35.8,73.88,130.17,242.95,127.37,131.87,48.55,63.5,82.85,79.09,,5/25/2018,5049672,623463,598716,518119,4674794,1897956,1766953,1538872,615592,761149,1899244,6704638,1290444,2157435,2359644,743389,372453,2378180,5964046,1651835,3617505,2147548,288933,532270,399234,3131443,2184352,1132044,1421517,4007958
2018-05-28,188.15,102.01,359,157.7,43.57,126.61,102.11,66.38,236.1,187.15,144.07,54.75,122.25,111.23,42.32,162.39,199.41,59.13,98.31,72.18,35.89,73.77,130.65,242.73,127.4,131.89,48.64,63.41,82.85,80.27,,5/28/2018,189.65,101.62,360.55,157.57,43.62,124.59,103,66.15,236.12,187.82,144.57,55.5,122.8,111.08,42.58,163.95,199.41,59.46,98.97,73.49,35.92,74.62,131.46,245.55,127.62,132.1,48.65,64.15,83.34,79.12,,5/28/2018,187.65,100.48,357.12,155.26,43.215,121.22,101.97,65.41,234.34,186.1,143.48,54.54,121.14,110.21,42.21,162.34,197.93,58.84,97.86,71.64,35.55,73.75,130.17,242.51,126.54,130.93,48.25,63.19,82.32,78.09,,5/28/2018,188.27,101.35,358.67,156.79,43.46,124.52,102.2,65.88,234.77,186.71,143.9,54.8,121.56,110.38,42.34,162.44,198.69,59.19,98.3,73.1,35.8,73.88,130.17,242.95,127.37,131.87,48.55,63.5,82.85,79.09,,5/28/2018,5049672,623463,598716,518119,4674794,1897956,1766953,1538872,615592,761149,1899244,6704638,1290444,2157435,2359644,743389,372453,2378180,5964046,1651835,3617505,2147548,288933,532270,399234,3131443,2184352,1132044,1421517,4007958
2018-05-29,188.58,101.1,360.09,155.85,43.26,122.19,102.2,65.71,235.01,186.85,143.64,55.44,121.47,110.66,42.4,163.21,199.03,59.09,98.36,72.25,35.68,74.31,131.03,244.95,127.03,131.28,48.52,63.53,82.46,78.71,,5/29/2018,188.74,99.84,360.9,155.7,43.15,122.43,101.62,65.41,232.269,186.805,142.8,55.81,120.79,109.2,42.845,162.7,198.47,58.88,98.87,71.6,35.73,74.7,130.13,243.65,126.53,131.03,48.455,63.67,82.51,78.73,,5/29/2018,186.87,96.98,350.71,152.66,42.52,120.08,99.4,63.53,225.02,184.27,140.21,54.82,118.621,104.96,42.1,160.22,195.1,58.025,97.23,70.44,35.32,73.78,127.51,240.24,124.6,129.08,47.86,62.51,81.81,77.54,,5/29/2018,187.6,99.84,357.31,154.26,42.84,121,100.75,65,231.11,185.55,142.53,55.03,120.48,109,42.12,162.43,197.83,58.54,97.78,71.26,35.32,74.02,129.94,242.57,126.3,130.25,48.29,63.3,81.96,78.01,,5/29/2018,7039750,1289856,1060988,974996,9926837,2277070,3133814,2657235,1149922,1219528,1348078,7990676,2548971,5976819,4770638,954758,552303,3576859,9016366,2026144,12010449,2911603,525971,972577,651452,4355759,4326591,1773829,1740579,5471874
2018-05-30,187.9,97.72,352.48,153.62,42.97,121.39,99.69,63.94,227.03,185,141.22,55.32,119.4,105.93,42.68,160.62,195.74,58.4,98.01,70.92,35.7,74.05,128.21,242.17,125.11,129.69,48.2,62.7,82.4,78.42,,5/30/2018,187.97,99.42,358.81,155.98,43.335,125.66,100.5,65.09,229.65,187.8,143.1,56.2,121.57,108.6,43.28,162.09,199.34,59.8,99.25,72.29,36.245,75.01,130.7,245.73,126.64,131.1,48.715,63.85,84.22,81.66,,5/30/2018,186.78,97.97,354.25,153.91,42.83,122.355,99.43,64,226.29,184.3,141.84,55.62,119.55,106.651,42.71,160.83,196.71,58.52,97.91,70.95,35.9,74.05,128.93,242.96,125.27,129.89,48.25,62.7,82.3,79.36,,5/30/2018,187.75,99.04,355.7,154.6,43.08,122.54,100.48,64,228.94,184.59,141.97,55.89,120.12,107.67,42.77,161.41,197.09,58.61,98.43,71.52,35.94,74.28,129.18,243.74,125.42,130.2,48.47,63,82.45,79.36,,5/30/2018,5506530,845311,590992,579801,7225904,1879103,1629463,1774194,611021,828704,1230156,7042297,1872549,3800892,2937429,673607,462790,4434992,6467856,1538577,11415970,2259670,359604,542410,680143,4009168,2522925,1152054,1770239,5636744
2018-05-31,187.5,98.99,358.19,155.46,42.85,125.16,99.98,64.79,229.16,187.09,142.62,55.68,120.97,108.35,43.13,161.82,198.68,59.72,98.95,72.23,36.05,74.89,130.17,244.94,126.2,130.64,48.6,63.54,84.12,81.5,,5/31/2018,188.23,99.31,356,155.3,43.12,124.8,100.13,64.9,228.11,187.35,142.81,55.86,121.25,108.18,43.21,161.6,198.41,59.88,99.985,72.22,36.2,74.57,129.91,244.55,125.92,131.58,48.53,63.58,84.3,81.55,,5/31/2018,186.14,97.82,351.67,151.53,42.61,123.46,98.81,64.08,224.09,185.29,141.05,55.07,119.54,106.42,42.68,159.94,196.29,59.31,98.61,71.24,35.89,72.81,127.74,240.73,124.23,129.98,47.52,62.12,82.53,80.69,,5/31/2018,187.2,98.68,355.9,155.3,42.93,123.98,100.01,64.75,227.34,187.35,142.81,55.53,120.97,108.03,43.21,161.18,198.11,59.63,99.19,72,35.97,74.56,129.91,244.21,125.85,130.65,48.52,63.58,83.97,80.79,,5/31/2018,10197110,1000762,1100061,1362081,15834822,3156289,3004731,5028613,1115826,1904726,2859019,14799526,3724666,6708317,5957895,1603060,2466349,5297230,12462470,3919920,10433191,6185673,572598,1061577,1112094,5459194,11140116,2541496,3728885,6748524
2018-06-01,186.87,98.3,352.16,151.91,42.71,124.3,99.47,64.11,225.88,186.55,141.31,55.2,119.62,107.01,43,160.01,197.23,59.53,98.84,71.8,35.93,73.17,128.52,241.51,124.82,130.72,47.67,62.39,82.54,81.24,,6/1/2018,190.26,99.5,358,154.16,43.685,125.52,100.04,66.55,230.24,188.81,142.84,57.1,121.32,108.94,43.32,160.03,200.39,60.81,100.86,72.94,36.28,73.73,129.97,243.74,126.54,132.5,48,63.31,83.42,82.345,,6/1/2018,187.75,98.22,354.46,152.31,42.89,123.43,99.205,64.47,228.14,186.65,141.64,55.8,120,107.8,43.06,159.02,198.45,59.62,99.17,72.15,36.11,72.87,128.73,241.35,125.28,130.38,47.62,62.16,82.86,81.55,,6/1/2018,187.89,99.34,356,153.3,42.9,125.52,99.75,64.62,228.4,186.73,142.43,55.84,120.38,108.49,43.1,159.9,198.75,59.89,99.26,72.25,36.25,73.27,129.84,243.74,125.94,131.9,47.91,62.56,83.04,81.96,,6/1/2018,6416796,830966,449520,587141,6374740,1692986,1494176,2268344,657874,1107192,987340,7688146,1672957,3240536,2916954,787627,552015,3624110,9471598,1419346,5517232,2351170,227250,581694,652506,1730014,2913907,1115320,1420696,3409485
2018-06-04,190.24,98.25,356.72,153.52,43.66,123.85,99.36,66.17,228.35,187.35,141.95,57.08,121.26,108.4,43.12,159.16,199.59,60.56,100.79,72.76,36.25,73.45,129.29,243.35,125.81,130.85,47.81,62.86,82.99,81.83,,6/4/2018,193.41,99.505,363.35,154.89,43.82,125.4,100.5,67.43,231.14,191.54,143.16,57.59,122.36,109.25,43.585,160.49,201.67,62.53,101.85,73.86,36.56,74.62,130.5,245.24,127.18,133.57,48.16,63.42,85.51,82.53,,6/4/2018,191.35,98.67,358.97,152.1,43.21,122.18,99.71,66.45,228.96,188.07,142.2,56.78,121.05,108.28,43.29,159.54,200.16,61.18,100.86,72.79,36.23,73.6,129.55,242.75,126.06,131.5,47.73,62.71,83.3,80.81,,6/4/2018,191.65,98.81,358.97,154.84,43.61,124.71,99.8,66.5,230.35,188.18,142.35,57.11,121.85,109,43.36,160.08,200.73,61.27,101.26,73,36.4,73.62,129.94,244,126.4,132,48.11,63.09,83.57,82.19,,6/4/2018,6028364,742277,500047,487701,5924179,2139860,1535802,2062975,404493,965793,762420,5472742,1200199,2615380,2916466,812466,573198,5236781,7746368,1364628,4996931,2752400,326174,491266,785434,2206380,2420634,860713,1832793,3174668
2018-06-05,191.83,99.45,360.73,152.5,43.58,122.26,100.24,67.13,229.89,191.36,143.04,56.83,121.95,108.45,43.49,160.22,201.06,62.02,101.67,73.83,36.45,74.18,129.72,244.63,126.29,133.07,47.82,63.3,85.42,80.97,,6/5/2018,193.93,99.34,363.34,153.09,43.74,123.71,100.5,68.9,229.3,192.37,144.05,57.12,122.55,108.29,43.54,160.98,202.1,62.33,102.33,74.215,36.64,74.37,129.52,245.09,126.49,133.62,48.18,63.24,85.45,81.645,,6/5/2018,192.37,98.46,358.89,152.02,43.39,121.56,99.78,67.17,227.3,189.7,143.2,56.215,120.9,107.08,43.1,158.98,200.92,61.065,101.54,73.14,36.35,73.6,128.08,241.91,125.14,132.7,47.77,62.44,84.25,80.41,,6/5/2018,193.11,99.05,361,152.4,43.66,122,100.2,67.33,228.94,190.35,143.2,57.12,122.05,108.1,43.5,159.97,201.18,62.16,102,73.61,36.48,74.15,129.26,245.09,126.42,133.2,47.78,63.18,85.45,80.64,,6/5/2018,5237968,433295,574416,634647,5886772,1751904,1485173,3074799,407771,888894,831227,6722223,1328878,2901584,3341199,765756,587421,3691136,7363958,1421902,4632587,2319818,377179,462876,509531,1689286,2707439,2164218,2160086,4628835
2018-06-06,193.31,99.31,360.1,153.01,43.67,122.73,99.94,67.89,228.34,191.94,143.7,56.53,121.48,107.84,43.11,159.48,201.2,61.39,102.19,74.05,36.44,73.97,129.17,244.43,125.95,133.56,47.97,62.89,84.62,80.68,,6/6/2018,194.07,100.99,371.6,156.53,44.31,123.69,101.93,70.14,232.58,193.59,144.72,57.06,122.79,110.74,43.46,162.38,204.02,61.94,102.6,74.94,36.57,74.42,130.43,248.72,126.82,136.31,48.43,63.32,85.14,82.09,,6/6/2018,191.92,99.61,360.99,153.01,43.665,122.06,99.77,67.9,229.41,191.21,143.54,56.085,121.47,108.49,43.04,159.41,201.64,61.23,101.9,74.2,36.19,73.72,127.63,245.13,125.86,133.62,47.79,62.73,84.36,80.875,,6/6/2018,193.7,99.89,362.46,153.65,43.76,123.3,100.08,68.04,229.87,193.2,144.34,56.58,121.97,108.79,43.06,159.79,201.84,61.51,102.5,74.38,36.4,74,129.9,246.32,126.57,134,48.19,63.1,84.95,81.31,,6/6/2018,6097946,1272233,920745,970827,5587948,2300204,2027642,5335303,723722,1144151,1004562,7199441,2378830,3779952,3329009,1091388,651844,2853503,7812541,1591363,6496833,2565474,474383,698188,939065,2346794,4228591,1506009,1796594,3883344
2018-06-07,193.98,100.97,371.56,156.51,44.26,123.38,101.91,70.04,232.23,193.59,144.71,57.03,122.79,110.36,43.46,162.38,203.86,61.93,102.49,74.75,36.38,74.35,128.77,248.65,126.82,136.28,48.41,63.15,84.56,82.06,,6/7/2018,194.2,102.35,374.48,157.88,44.39,127.98,102.95,70.4,235.87,197.16,146.69,57,123.49,111.49,43.73,170,205.86,61.995,102.68,75.91,36.59,76.39,130.06,250,127.66,136.455,49.26,64,85.75,83.29,,6/7/2018,192.35,100.9,366.05,155.55,43.35,124.94,101.81,68.95,232.58,194.28,144.97,55.62,122.27,110.025,43.33,163.75,203.83,61.51,100.39,74.66,36.37,74.11,127.66,248.29,126.82,133.05,47.86,63.04,84.69,82.56,,6/7/2018,194.16,101.44,372,157.11,44.24,124.99,102,69.94,233.95,194.28,145,56.92,122.75,111.13,43.36,163.75,204,61.95,102.68,74.99,36.5,74.19,128.37,249.76,127,136.28,47.86,63.15,84.75,82.75,,6/7/2018,5496263,894567,840055,766115,6797514,2463786,1869459,1848262,806588,1038919,1094529,7547284,1906333,3732338,4220925,2062167,505983,2797239,9161363,1827876,5746234,3737672,434316,628009,624872,2355684,4791599,1384515,1530825,4807258
2018-06-08,193.46,101.48,368.53,156.29,43.65,126.96,102.47,69.42,233.45,196.17,145.36,55.88,123.33,110.8,43.44,169.48,205.07,61.99,100.88,74.76,36.49,75.76,129.77,248.98,127.58,133.84,49.01,63.6,84.95,82.88,,6/8/2018,192,101.3,371.11,156.5,43.73,127.34,103.99,70,234.21,198.48,146.43,55.68,124.84,111.13,44,171.541,206.75,62.65,101.93,75.06,36.705,77.21,131.63,251.46,127.69,134.91,49.19,64,85.16,83.66,,6/8/2018,189.77,99.6,365.46,155.04,43.315,125.69,101.95,68.53,232.36,195.17,144.38,54.66,123.33,110.06,43.59,168.46,204.46,61.97,100.54,74.3,36.45,75.85,129.68,248.16,126.765,133.26,48.43,62.98,84.14,82.5,,6/8/2018,191,101.29,368.55,156.19,43.53,127.06,102,69.44,233,195.77,145.15,55.57,123.36,110.6,43.6,169,205.26,62,101,74.78,36.55,75.85,129.99,249.46,127.51,133.44,48.52,63.67,84.78,83.16,,6/8/2018,7927111,643754,656523,686702,7573737,1637747,1848318,2350661,740302,1167030,1335666,8974652,2072127,3302468,4026841,1150711,545145,3610295,8406080,1599313,5304581,4194123,486618,804456,714362,1218436,3918078,1436739,1887318,5143877
2018-06-11,191.7,101,369.5,155.32,43.48,126.44,103.98,69.49,233.39,198.33,146.14,55.05,124.06,111.11,43.95,168.91,206.59,62.58,101.63,74.9,36.67,77.18,131.32,250.68,127.61,134.74,49.18,63.4,84.36,83.6,,6/11/2018,191.97,101.67,373.26,157.07,43.915,128.19,104.79,69.87,235.12,200.5,147.41,55.09,124.27,111.91,44.245,169.04,206.79,62.85,101.58,75.2,36.79,77.69,131.44,254.99,128.6,135.19,49.79,64.39,84.54,83.77,,6/11/2018,190.22,100.81,368.96,154.75,43.45,125.88,103.76,68.95,233.63,198.34,146.14,54.27,122.55,110.77,43.89,166.26,205,62.08,100.68,74.54,36.28,76.95,130.45,250.4,127.54,133.81,49.27,63.07,83.795,82.94,,6/11/2018,191.45,101.18,370.52,155.19,43.62,126.97,103.82,69.53,234.62,198.94,146.76,54.74,124.27,111.11,43.95,169.04,206.59,62.8,101.44,75.06,36.79,76.95,131.34,250.84,127.55,134.8,49.47,63.38,84.41,83.77,,6/11/2018,4557407,788218,471991,527062,4603217,1752048,1816953,1856874,599997,959754,996086,7324300,1905837,2622172,2427801,759585,659237,2598788,7828275,1449163,5695171,2908727,263451,800684,1191373,3030918,4109287,1157094,1683145,3159412
2018-06-12,191.23,101.2,370.94,156.3,43.69,127.56,104.35,69.49,234.09,199.64,146.58,54.52,122.66,110.83,44.13,166.49,205.12,62.33,101.05,74.59,36.3,77.53,130.5,253.78,128.17,133.91,49.3,64.06,84.3,83.1,,6/12/2018,192.61,101.5,372.55,159.17,43.94,128.38,105.21,70.03,235.19,201.34,147.51,55.01,123.18,111.52,44.42,167.24,205.95,62.6,101.44,74.605,36.39,77.88,130.82,253.91,128.65,135.12,49.63,64.18,84.45,83.75,,6/12/2018,191.16,100.25,368,156.39,43.48,126.38,103.965,69.25,231.89,199.51,146.62,54.22,121.95,109.53,44.075,166.24,203.96,62.01,100.755,74.07,36.145,77.115,129.12,250.27,127.35,133.55,48.66,63.18,83.47,82.32,,6/12/2018,191.38,101.5,371.24,156.39,43.68,127.64,104.8,69.65,234.12,199.84,147.11,54.93,123.16,111.05,44.13,166.82,205.67,62.37,101.05,74.42,36.35,77.81,130.51,253.2,128.32,133.94,49.58,64.11,84.32,83.15,,6/12/2018,4911119,577921,508656,786534,5274126,1339853,1868360,1526249,557689,1011081,876400,6582421,1539792,2915283,2707059,768388,620144,2531725,6049122,1331504,4699058,2754593,428417,684571,619748,1721507,4131800,1515866,2446337,4712990
2018-06-13,192.28,100.73,370.62,157.49,43.94,127.08,104.33,69.78,232.63,201.31,146.87,54.82,122.54,110.19,44.41,166.73,204.92,62.44,101.31,74.29,36.3,77.24,129.58,253.58,127.85,134.86,48.81,63.7,84.1,82.42,,6/13/2018,192.86,100.87,370.62,157.34,44.525,127.82,107.88,69.83,238.23,201.57,147.47,55.7,124.09,111.44,44.515,167.61,205.66,62.96,102.01,74.9,36.51,77.37,130.74,256.7,128.11,135.77,48.49,64.43,84.36,82.59,,6/13/2018,190.46,99.97,363.29,154.51,43.845,126.1,102.7,68.55,233.1,199.69,146.22,54.915,122.47,109.58,44.155,166.55,203.76,62.35,100.57,73.99,36.2,76.2,129.24,252.48,126.85,134.31,47.38,63.69,83.86,81.47,,6/13/2018,192.5,100.87,370.25,157.18,44.15,126.75,102.97,69.77,233.65,201.1,146.97,54.98,123.18,110.5,44.35,166.99,204.82,62.6,101.72,74.27,36.4,77.19,130.03,254.14,127.94,135.12,48.43,63.97,84.12,82.42,,6/13/2018,7138107,936485,654951,968142,9339061,1636568,3871143,1705725,790615,1200525,850985,7061050,2139873,4353560,6395046,849750,658785,3358086,10329403,1574889,5385039,3043812,337173,1099692,814764,1402124,7294079,1865306,1758678,4411501
2018-06-14,190.7,100.02,363.85,154.71,44.01,127.07,106.31,68.57,233.83,200.31,146.35,55.03,122.63,109.97,44.18,166.58,204.89,62.59,100.85,74.11,36.22,76.47,129.72,252.87,126.94,134.4,47.4,63.91,84.09,81.51,,6/14/2018,191.57,101.1,367.57,157.35,44.805,127.91,109.49,69,235.89,200.96,146.95,55.86,123.14,110.32,43.85,167.9,206.18,62.36,102.03,75.14,36.385,76.39,130.07,255.98,127.73,135.69,47.89,65,84.8,82.29,,6/14/2018,190.22,99.52,359,152.76,44.06,126.4,106.72,68.04,232.59,198.2,145.095,55.18,122.09,107.78,43.525,166.74,203.5,61.22,101,74.35,36.045,75.7,128.75,253.66,126.36,134.76,47.3,63.9,83.67,81.5,,6/14/2018,191.57,100.52,366.15,155.7,44.06,127.38,106.72,68.89,235.87,200.12,146.56,55.49,122.71,110.27,43.75,167.04,205.34,62.14,101.61,74.6,36.21,76.36,129.94,254.47,127.34,135.18,47.78,64.11,84.22,81.94,,6/14/2018,7006668,1085748,744438,818737,7680637,1563192,3273349,1820467,676665,1141001,973135,6816420,1719383,5610210,5780135,674018,620247,3949653,9114888,1435930,5993277,2745140,378129,738810,1241084,2321006,4099361,1990607,1983516,4186746
2018-06-15,190.8,99.76,362.42,153.14,44.69,126.51,108.75,68.38,233.65,199.67,145.2,55.54,122.41,108.03,43.58,167.05,203.63,61.56,101.42,74.7,36.16,75.99,128.86,255.33,126.94,135,47.82,64.87,83.79,81.89,,6/15/2018,190.15,99.21,361.66,150.9,44.53,126.84,109.42,68.13,233.15,201.6,145.46,55.37,122.72,108.38,44.15,166.515,205.06,62.1,101.52,75.85,36.39,77.51,129.43,255.98,127.34,135.73,48.06,65.82,83.99,81.82,,6/15/2018,188.3,97.33,353.5,148.44,43.59,123.85,107.85,66.96,229.88,198.78,143.7,54.58,121.25,106.28,43.45,164.6,200.15,61.22,100.11,74.53,36.04,76,127.84,252.61,125.52,134,47.62,64.57,83.06,80.51,,6/15/2018,190.15,99.11,356.83,150.75,44.53,126.82,108.45,67.95,230.97,198.78,144.73,55.24,122.38,107.9,43.65,166,202.55,61.62,101.52,74.94,36.22,76.11,128.29,254.27,126.97,135.73,48.04,65,83.5,81.82,,6/15/2018,34493721,3332906,4544731,3212686,29892570,7051306,7194333,9414381,2253401,4273080,4642557,19044671,8533664,14090628,12036426,4593349,3035016,9313264,44976018,6581882,25836778,9190340,1778827,2783001,3592416,5491143,13849151,6025918,6452393,13665770
2018-06-18,188.84,98.52,357.88,150.02,44.25,124.04,108.85,67.75,231.92,200.54,145.39,55.11,122.61,107.9,44.12,166.46,204.97,62.03,100.13,75.84,36.36,77.38,129.37,255.98,126.91,135.1,48.06,65.8,83.7,80.66,,6/18/2018,189.21,98.55,357.62,149.46,44.415,126.93,107.47,67.95,231.67,200.9,144.51,54.21,121.81,108.39,43.95,166.58,204.56,61.35,101.11,75.76,36.17,77.1,128.25,254.99,127.58,136.31,48,65.53,83.57,81.38,,6/18/2018,187.2,97.31,352.5,147.74,43.5,124.1,106.5,66.97,229.25,198.12,143.14,52.345,120.26,106.7,43.4,163.81,200.25,60.59,99.43,74.92,35.74,75.4,126.74,252.49,126.1,134.14,47.14,63.89,82.83,80.3,,6/18/2018,187.69,97.75,352.88,148.42,43.59,124.5,107.09,67.17,230.11,198.94,143.95,54.19,121.61,107.26,43.91,165.53,202.53,61.3,100.09,75.28,36.15,76.89,128.05,254,126.55,134.37,47.9,65.28,83,80.43,,6/18/2018,5969675,1001832,689669,719291,5740985,2183918,2610258,1531797,656494,880862,914924,11310663,1753545,2360948,5132120,857833,836187,3268569,7116046,1429954,5815107,2524909,546336,585133,1455196,2445423,3329310,1829939,2707202,2983998
2018-06-19,188.74,98.47,354.74,148.68,44.21,125.97,107.06,67.79,231.39,200.69,144.48,53.22,121.32,108.18,43.55,166.28,204.17,60.99,100.86,75.61,36.16,75.84,127.59,254.87,127.49,136.2,47.46,64.15,83,80.82,,6/19/2018,186.32,97.93,347,146.01,44.01,125.89,106.98,66.68,229.02,199.9,144.21,52.95,123.17,107.88,43.745,165.5,201.79,61.31,100.995,74.91,36.355,76.675,128.35,253.29,126.4,135.22,48.77,64.75,83.62,80.96,,6/19/2018,183.45,96.64,338.6,142.34,43.45,123.88,105.76,64.98,226.17,198.19,143,51.89,120.66,106.61,43.2,164.29,198.45,60.63,99.5,73.65,35.88,75.61,126.54,251.2,124.75,133.57,47.52,63.69,82.37,79.74,,6/19/2018,185.33,97.14,347,146,43.57,124.2,105.99,66.68,228.22,198.47,143,52.14,120.66,106.95,43.28,164.57,201,60.71,99.59,74.5,35.94,75.69,126.54,252.32,125.77,134.5,47.59,63.69,82.6,79.87,,6/19/2018,9712675,794754,1217929,1345444,6442050,2043162,2809246,2057827,729323,1227437,888531,10635343,2542833,3860319,5232476,906256,853472,2415124,9532164,2040382,5320431,3055624,344884,699279,1396314,1704547,5103477,1942510,2624821,3320214
2018-06-20,185.69,97.14,341.12,143.3,43.82,125.54,106.1,66.36,228.32,199.21,143.9,52.93,122.57,107.55,43.6,164.97,199.39,61.03,100.86,74.26,36.22,76.33,128.16,253.02,125.05,135.11,48.5,64.61,83.61,80.7,,6/20/2018,187.2,97.89,346.98,144.69,43.99,126.41,107.9,66.5,229.92,199.86,144.5,53.74,122.65,108.62,43.77,165.44,200,61.47,102.515,74.905,36.58,76.33,128.83,253.73,125.71,136.68,48.66,68.25,83.82,81.11,,6/20/2018,185.74,96.36,340.5,141.82,43.7,124.31,105.82,65.45,226.97,198.12,142.41,52.69,121.67,107.44,43.235,162.37,197.3,60.79,101.12,73.97,36.21,75.54,124.92,251.88,124.68,135.5,47.81,65.63,83.18,80.27,,6/20/2018,186.34,97.72,346.75,144.22,43.82,126.2,107,66.47,229.92,199.8,144.22,53.19,122.42,108.25,43.62,164.75,199.39,60.97,101.15,74.2,36.32,76.33,128.8,253.73,125.49,135.52,48.64,66.8,83.61,80.9,,6/20/2018,6044399,1222072,1032607,868213,6109202,2307379,3175917,1915350,638587,893929,867730,6750376,1578285,2514540,2871234,902525,651775,2791292,7987816,1682230,7747726,2341548,446206,793177,768791,2067307,2935551,4136907,1417825,3230515
2018-06-21,186.5,96.42,342.69,143.13,43.74,125.29,107.15,65.89,227.82,199.08,142.63,53.46,122.04,107.54,43.26,162.56,198.08,61.28,101.87,74.72,36.46,75.85,124.99,252.81,125.36,135.5,48.09,68,83.61,80.45,,6/21/2018,188.34,96.96,340.32,142.39,43.78,124.3,107.25,65.74,228.41,200.92,143.1,54.53,122.23,108.2,43.3,163.49,197.33,61.21,102.46,74.77,36.36,77.05,124.89,253.58,124.86,136.1,49,68.86,84.55,80.37,,6/21/2018,184.95,95.84,336.25,139.13,43.07,122.17,105.8,65.02,224.67,198.68,140.83,51.945,121.11,106.54,42.96,159.541,194.62,60.81,100.89,73.56,36.155,75.7,122.85,250.93,123.19,134.26,48.4,66.93,82.9,79.325,,6/21/2018,187.43,96.16,340.32,142.25,43.75,124.3,107.04,65.74,226.39,199.55,142.56,54.48,121.74,107.16,43.3,163.29,197.33,61.15,102.18,73.7,36.26,75.73,124.37,252.95,124.86,135.1,48.96,68.5,83.4,79.97,,6/21/2018,6126275,1088046,871663,1287692,6630889,1815797,1985470,1500310,595160,1333806,1020910,12939548,1050666,2660159,2432909,1055053,648323,2003077,6985736,1848923,4757587,2536426,462020,639811,958039,3012129,3700463,2468008,1677353,3979597
