,reward,action_size,action_sym,action_asym,recent_pl_change,change_inven_pnl,diff_market_share,curr_mp,current_inventory,current_market_share,total_volume,bp,spread,bid_5,bid_4,bid_3,bid_2,bid_1,ask_1,ask_2,ask_3,ask_4,ask_5
24,0.041816656908389385,9.117410809267312e-05,0.7247127294540405,-0.21399688720703125,1.676071428565301,0.0,0.0672131147540983,99.98,30800.0,0.5327868852459017,1342.0,9993631539.0,0.0,0.0,0.0,197.0,444.0,3.0,34.0,443.0,221.0,0.0,0.0
25,0.5162916998049185,8.887793228495866e-05,-0.49168556928634644,-0.5659932494163513,23.87125699268464,131.00000000025318,0.05472972972972967,99.975,28200.0,0.5452702702702703,1480.0,9993221710.0,0.01,0.0,0.0,0.0,197.0,506.0,67.0,443.0,267.0,0.0,0.0
26,-1.0407001047819646,1.718278872431256e-05,1.0,-0.4593021869659424,-10.38173816068308,131.00000000025318,0.08594377510040163,99.975,20900.0,0.5140562248995983,1494.0,9993781632.0,0.01,0.0,0.0,0.0,214.0,506.0,11.0,496.0,267.0,0.0,0.0
27,-0.044415243101182666,4.999999873689376e-06,-0.8233115077018738,1.0,0.0,0.0,0.08883048620236533,99.98,21400.0,0.5111695137976346,1522.0,9993811626.0,0.0,0.0,0.0,232.0,506.0,5.0,11.0,501.0,267.0,0.0,0.0
28,-0.044415243101182666,9.300625242758542e-05,0.1278012990951538,0.8104053735733032,0.0,0.0,0.08883048620236533,99.98,21400.0,0.5111695137976346,1522.0,9993811626.0,0.0,0.0,0.0,232.0,506.0,5.0,11.0,501.0,267.0,0.0,0.0
29,-0.4763686170221141,9.999999747378752e-05,1.0,-0.6844333410263062,0.0,107.0000000002068,0.08603723404255315,99.975,22700.0,0.5139627659574468,1504.0,9993811626.0,0.01,0.0,0.0,0.0,232.0,493.0,11.0,501.0,267.0,0.0,0.0
30,-0.4806904255327524,9.999999747378752e-05,0.32698678970336914,0.8451851606369019,0.0,107.0000000002068,0.09468085106382973,99.975,22700.0,0.5053191489361702,1504.0,9993811626.0,0.01,0.0,0.0,0.0,232.0,493.0,11.0,501.0,267.0,0.0,0.0
31,0.5359165068738432,5.8156190789304674e-05,-0.8570904731750488,-0.7795708179473877,13.53848601678322,0.0,0.14663072776280328,99.975,21700.0,0.7466307277628033,1484.0,9992082181.0,0.01,0.0,0.0,0.0,232.0,483.0,1.0,501.0,267.0,0.0,0.0
32,-0.052621483375959066,2.0305296857259236e-05,0.32468247413635254,0.9564967155456543,0.0,0.0,0.10524296675191813,99.98,30200.0,0.7052429667519181,1564.0,9992082181.0,0.02,0.0,0.0,0.0,232.0,573.0,492.0,267.0,0.0,0.0,0.0
33,0.2993830661133676,4.999999873689376e-06,1.0,0.9271814823150635,21.88024800542512,150.99999999986267,0.14735618826263797,99.985,21500.0,0.452643811737362,1721.0,9991222367.0,0.01,0.0,0.0,332.0,473.0,83.0,566.0,267.0,0.0,0.0,0.0
34,-2.2117855451560597,1.2388154573272914e-05,0.1924067735671997,0.2660970687866211,-33.8236723400343,150.99999999986267,0.15634057971014492,99.985,21500.0,0.7563405797101449,1104.0,9991292266.02,0.01,0.0,0.0,135.0,338.0,163.0,422.0,46.0,0.0,0.0,0.0
35,2.9267914749484305,3.3410229661967605e-05,0.7822089195251465,-0.06781017780303955,65.343428125469,0.0,0.027325581395348797,99.985,25500.0,0.5726744186046512,688.0,9995381308.0,0.01,0.0,0.0,148.0,156.0,32.0,260.0,46.0,41.0,5.0,0.0
